t,foot_x,foot_y,foot_z,foot_vx_true,foot_vy_true,foot_vz_true,foot_vx_est,foot_vy_est,foot_vz_est,contact_normal_force,hip_tau,knee_tau,hybrid_state,hybrid_state_id,joint1_pos,joint1_vel_true,joint2_pos,joint2_vel_true,joint3_pos,joint3_vel_true,joint4_pos,joint4_vel_true,joint1_vel_est,joint2_vel_est,joint3_vel_est,joint4_vel_est
1.0359999999999967,-0.6378020481854589,-0.3695984562916366,0.16196000216236134,0.15325721385647534,-0.25725172040836985,-0.010238326044927058,0.006939755418229586,-0.0156290470660188,0.0014880084805094264,0.0,0.14416673209199882,-0.49129844248962595,FLIGHT,0,0.4594691759804088,0.4341649896278757,-0.13181572026069116,0.013024110799143996,0.22305706973604797,-0.08216281151331933,-0.4214189843946496,-0.005593927783126678,nan,nan,0.07680956736430065,-0.008911154396065876
1.0369999999999966,-0.6376488317802661,-0.36985491675648163,0.16194896295284916,0.15317662952095168,-0.25567417307437595,-0.011842348417569431,0.006843598230475997,-0.01539531234976997,0.0014645549711296785,0.0,0.14726141764639347,-0.4907803670506317,FLIGHT,0,0.459903440070217,0.4343626561189243,-0.13180118085873896,0.016054194337254926,0.22297529455531287,-0.08139729299114856,-0.42142977222751893,-0.015938153893100094,nan,nan,0.07567445060522232,-0.008779462459178202
1.0379999999999965,-0.6374956785630116,-0.3701098480403066,0.1619363100410114,0.15313078153161758,-0.25419313751179684,-0.013465684819361681,0.006748729023690387,-0.015165040779352554,0.0014413713224623696,0.0,0.15040758065769705,-0.49012244022095275,FLIGHT,0,0.46033789049960383,0.4345377180811362,-0.13178360608852235,0.019094820788889667,0.22289443360510358,-0.08033501611330605,-0.42145076771560763,-0.02600987889603723,nan,nan,0.07455610897066238,-0.008649716708549953
1.0389999999999964,-0.6373425534428855,-0.37036334754920297,0.16192202368759004,0.15312037645106272,-0.25281039359474433,-0.015109182770417786,0.006655132746401911,-0.014938181617225437,0.0014184639512118194,0.0,0.15359753934371856,-0.48933072911540676,FLIGHT,0,0.4607725045517474,0.43468995163651264,-0.13176298545758772,0.022145889763782057,0.22281478239916666,-0.07897845151494275,-0.42148169065582397,-0.035793771765818036,nan,nan,0.07345429455237673,-0.008521888382807836
1.0399999999999963,-0.6371894206752713,-0.37061551431898937,0.16190608334055162,0.15314601554605467,-0.2515274217142796,-0.01677362047166263,0.006562794505127966,-0.014714684903345186,0.001395838889153794,0.0,0.15682351920250637,-0.4884114985789126,FLIGHT,0,0.4612072593167255,0.4348191943271438,-0.1317393085866884,0.025207275291671688,0.2227366336614186,-0.0773307072801852,-0.4215222461023702,-0.04527567411551306,nan,nan,0.07236876310578988,-0.008395949145623484
1.0409999999999962,-0.6370362439672825,-0.37086644871602287,0.161888467704682,0.1532081943057666,-0.25034540337725586,-0.018459706242029684,0.006471699557138407,-0.014494501440305148,0.0013735017708047452,0.0,0.16007767533729506,-0.4873711899696648,FLIGHT,0,0.46164213175291413,0.4349253450708814,-0.13171256523526387,0.02827882602465626,0.22266027668959207,-0.07539552676475882,-0.4215721255399639,-0.05444260132181536,nan,nan,0.07129927399585209,-0.008271871079432003
1.041999999999996,-0.6368829865836261,-0.3711162521390234,0.16186915481168906,0.1533073022783102,-0.2492652226273911,-0.020168078074450816,0.006381833303714145,-0.014277582778836284,0.001351457822981265,0.0,0.16335211477263128,-0.48621639993002214,FLIGHT,0,0.46207709874825365,0.4350083639423984,-0.13168274532667393,0.03136036552464602,0.2225859967220468,-0.07317728444663797,-0.421631008056752,-0.06328274079565162,nan,nan,0.07024559014369665,-0.008149626679243353
1.042999999999996,-0.6367296114524713,-0.3713650267227207,0.16184812209068417,0.1534436232202506,-0.2482874682706927,-0.021899303316521776,0.006293181283888178,-0.014063881203658644,0.0013297118562014885,0.0,0.16663891869695818,-0.4849538592012292,FLIGHT,0,0.46251213718121026,0.43506827178206503,-0.13164983897310398,0.034451692633200685,0.22251407430970518,-0.07068097982919412,-0.42169856151409646,-0.07178544746642375,nan,nan,0.06920747797408537,-0.008029188846545176
1.0439999999999958,-0.636576081271014,-0.3716128750441207,0.16182534643891966,0.1536173355528742,-0.24741243688537706,-0.023653878481702546,0.006205729168656661,-0.013853349719673511,0.0013082682578763694,0.0,0.16993016456893464,-0.4835904115364517,FLIGHT,0,0.46294722398126115,0.4351051496355272,-0.13161383650006056,0.037552581920776464,0.22244478469504475,-0.06791222942689099,-0.42177444371048295,-0.07994123655282663,nan,nan,0.06818470736363091,-0.00791053088329574
1.0449999999999957,-0.6364223586104353,-0.371859899832166,0.1618008042926478,0.1538285131181186,-0.24664013659452047,-0.02543222919677282,0.00611946275564696,-0.013645942038486939,0.0012871309872351177,0.0,0.17321794802525098,-0.4821329927656507,FLIGHT,0,0.4633823361887363,0.4351191380273243,-0.13157472847037946,0.040662784212181786,0.22237839720004723,-0.06487725686909976,-0.42185830353687737,-0.08774177369841744,nan,nan,0.06717705158978415,-0.007793626486005655
1.0459999999999956,-0.6362684060199575,-0.37210620368153713,0.1617744716979608,0.15407712622626862,-0.24597029157788944,-0.027234710291016793,0.00603436796422937,-0.013441612565256306,0.0012663035719255153,0.0,0.1764944045295374,-0.4805886100641534,FLIGHT,0,0.4638174510138525,0.43511043607232197,-0.13153250570767172,0.043782027184839895,0.22231517462496578,-0.06158288116293678,-0.42194978212093714,-0.09517986255501146,nan,nan,0.06618428728057552,-0.007678449739907049
1.0469999999999955,-0.6361141861297095,-0.3723518887713256,0.1617463243814695,0.1543630429867867,-0.2454023472977128,-0.029061606032261433,0.005950430831058646,-0.013240316385852272,0.0012457891062274706,0.0,0.17975173070359118,-0.478964321475303,FLIGHT,0,0.4642525458947797,0.43507930042916065,-0.13148715931913665,0.046910016036283135,0.22225537265972797,-0.05803650316118297,-0.42204851395756887,-0.10224942990157916,nan,nan,0.06520619436509903,-0.007564975113208915
1.0479999999999954,-0.6359596617521278,-0.37259705658927766,0.1617163378206693,0.154686030912955,-0.24493547641158372,-0.030913130514441174,0.0058676375060312536,-0.01304200925432912,0.001225590250815233,0.0,0.18298220528359663,-0.4772672157359409,FLIGHT,0,0.464687598554584,0.43502604410033463,-0.1314386807176743,0.050046434217156044,0.22219923930974417,-0.05424609028635387,-0.42215412802341395,-0.10894550839059747,nan,nan,0.06424255602472811,-0.007453177451437355
1.0489999999999953,-0.6358044188152945,-0.3728431205823971,0.16168386021613462,0.1558006357381515,-0.2471943068938004,-0.034043966799887554,-0.0012008188322527704,0.007485355756584416,0.008408445511232,0.0,0.18617820964623877,-0.32729217333192623,FLIGHT,0,0.4651224399177615,0.4346574056501467,-0.13138713849151948,0.053038286680246044,0.22214495848099736,-0.05430349763748621,-0.42225491991628716,-0.09270208633629176,nan,nan,0.06329315864505233,-0.13085321457164142
1.0499999999999952,-0.6356480533966636,-0.37309144857724674,0.161648261200848,0.15692857866204124,-0.24945400353490046,-0.03715057520687139,-0.0011861087087040945,0.007373425964505456,0.008285622058672837,0.0,0.18928048666971875,-0.3277983123490865,FLIGHT,0,0.46555690636096686,0.434276243925011,-0.1313325963578794,0.05604618927387265,0.22209084718391192,-0.05390865686613082,-0.42233974035806054,-0.07700052061551946,nan,nan,0.06235779176852447,-0.12891942322329206
1.050999999999995,-0.635490554511237,-0.3733420337312251,0.1616095683059263,0.1580675455502408,-0.25170863745167854,-0.0402318002072054,-0.001171651295559224,0.007263203962997129,0.008164422004239582,0.0,0.19223104881502112,-0.3284891708034209,FLIGHT,0,0.4659909861003409,0.4338840340194598,-0.1312750386921935,0.05906929286683687,0.2220373463670423,-0.053084116330674044,-0.422409137006328,-0.06185236681440632,nan,nan,0.06143624804780736,-0.12701421007220892
1.051999999999995,-0.6353319122876605,-0.3735948680586625,0.16156780746918015,0.15921523603079127,-0.25395237972654827,-0.04328653684342226,-0.0011574410916364679,0.007154664608355461,0.008044829997918763,0.0,0.19502621920968638,-0.3293611887506131,FLIGHT,0,0.46642466882307354,0.4334822429461714,-0.13121445072304286,0.062106740346109565,0.2219848743143358,-0.051852655394734215,-0.42246366861112516,-0.0472682578090493,nan,nan,0.060528323199810205,-0.1251371527805014
1.0529999999999948,-0.6351721191475797,-0.373849937798577,0.1615230057078479,0.16036936441610042,-0.25617950832563324,-0.046313731180601274,-0.0011434725819016289,0.0070477829034281386,0.007926830914088898,0.0,0.1976626254509395,-0.3304106595401611,FLIGHT,0,0.4668579456783195,0.4330723276343713,-0.13115081853942095,0.06515766803374079,0.22193382643468468,-0.05023724343585423,-0.42250390409588684,-0.033257911070666404,nan,nan,0.059633815960404145,-0.1232878352517255
1.0539999999999947,-0.6350111697881754,-0.37410722352816106,0.16147519106607758,0.16152766525480572,-0.25838442129071265,-0.049312383293639586,-0.001129740247299036,0.006942534009663454,0.007810409830691416,0.0,0.20013741990547002,-0.33163354432154524,FLIGHT,0,0.46729080926530353,0.4326557313153969,-0.13108412909620226,0.06822120787319176,0.22188457510260387,-0.048260978625973075,-0.42253042163449667,-0.019830113624131326,nan,nan,0.05875252803980704,-0.12146584753864581
1.0549999999999946,-0.6348490611592101,-0.3743667002892233,0.16142439255950602,0.1626878987641268,-0.260561649437217,-0.052281550073243754,-0.001116238574335667,0.006838893258912763,0.0076955520092593386,0.0,0.20244827543752697,-0.33302548365559714,FLIGHT,0,0.4677232536178585,0.43223388000286284,-0.1310143702174477,0.07129648956960587,0.22183746955954395,-0.04594702787884029,-0.4225438077142696,-0.006992708947268934,nan,nan,0.05788426407862762,-0.1196707857523604
1.0559999999999945,-0.634685792434701,-0.3746283377270677,0.16137064011712973,0.16384785613241099,-0.2627058685335126,-0.05522034783727078,-0.001102962064392898,0.0067368361649438584,0.007582242875822236,0.0,0.20459337986075554,-0.3345818097810655,FLIGHT,0,0.4681552741854954,0.43180817907561714,-0.1309415305975942,0.07438264268116743,0.22179283587460916,-0.0433185680911415,-0.42254465618681925,0.005247414164502187,nan,nan,0.05702883160455923,-0.11790225197276887
1.0569999999999944,-0.6345213649793653,-0.374892100241281,0.1613139645206672,0.1650053646818491,-0.2648119109382827,-0.05812795473533471,-0.0010899052427431116,0.0066363384346270066,0.007470468002702413,0.0,0.20657142915172,-0.3362975594993197,FLIGHT,0,0.4685868678111116,0.4313800099713074,-0.13086559980057924,0.07747879865884497,0.221750976963326,-0.04039872879802104,-0.4225335673087864,0.016884330748741815,nan,nan,0.056186040989713526,-0.11615985416036341
1.0579999999999943,-0.6343557823099757,-0.3751579471478742,0.16125439734162655,0.16615829288161071,-0.2668747766743829,-0.06100361293594232,-0.0010770626672501468,0.006537375978758133,0.007360213091213794,0.0,0.20838161946523037,-0.3381674876395333,FLIGHT,0,0.46901803270545134,0.43095072699798614,-0.13078656825695253,0.08058409283195116,0.2217121726629906,-0.037210536357437464,-0.42251114677441926,0.027913086827407403,nan,nan,0.055355705408584754,-0.11444320606932355
1.0589999999999942,-0.6341890500517832,-0.37542583285220676,0.16119197087629727,0.16730455520192444,-0.26888964391914355,-0.06384663058683086,-0.0010644289367347376,0.0064399249224869025,0.007251463955271696,0.0,0.21002363799353105,-0.3401860810658688,FLIGHT,0,0.46944876841844124,0.43052165427077704,-0.1307044272590308,0.08369766633707497,0.2216766798630121,-0.03377685977141435,-0.42247800474201075,0.03832970454978625,nan,nan,0.05453764079663523,-0.11275192716189512
1.059999999999994,-0.6340211758901694,-0.3756957070320973,0.16112671807890067,0.1684421167999164,-0.27085187889272117,-0.06665638354063395,-0.0010519986989881089,0.006343961615320814,0.007144206505918823,0.0,0.21149765271418228,-0.3423475731871608,FLIGHT,0,0.46987907580752764,0.4300940827801883,-0.13061916895415326,0.08681866798805779,0.22164473268856363,-0.03012035824566511,-0.4224347548562024,0.04813118532261302,nan,nan,0.05373166580949284,-0.1110856425240346
1.060999999999994,-0.6338521695177023,-0.3759675148305136,0.16105867249313358,0.16956899802832304,-0.27275704512773935,-0.06943231683948825,-0.0010397666584188682,0.006249462640679234,0.007038426736769887,0.0,0.21280430107302195,-0.3446459589290495,FLIGHT,0,0.47030895700315156,0.42966926759821433,-0.13053078633609766,0.08994625608479175,0.22161654273575573,-0.026263430582415734,-0.422382013268168,0.05731551092798456,nan,nan,0.052937601782751566,-0.10944398278230011
1.0619999999999938,-0.6336820425767774,-0.3762411970572156,0.16098786818235233,0.17068327875850423,-0.27460091210511994,-0.07217394595369656,-0.001027727583320392,0.006156404824974792,0.006934110710374232,0.0,0.21394467765070724,-0.3470750101279087,FLIGHT,0,0.4707384153715018,0.42924842522789974,-0.13043927323471965,0.09307960015871856,0.22159229935645405,-0.022228166494469036,-0.42232039765568585,0.06588164263455278,nan,nan,0.05215527269236608,-0.10782658402197055
1.0629999999999937,-0.6335108085980309,-0.37651669039870694,0.16091433965864177,0.17178310250951606,-0.2763794632426888,-0.07488085777107654,-0.0010158763127477467,0.006064765246202246,0.006831244545493555,0.0,0.2149203208632878,-0.3496282913052212,FLIGHT,0,0.4711674554746916,0.42883273110155923,-0.13034462430387916,0.096217882653003,0.22157216999077992,-0.018036299921672192,-0.42225052624510223,0.0738295183122942,nan,nan,0.051384505115631605,-0.10623308770637493
1.0639999999999936,-0.6333384829347262,-0.376793927635848,0.16083812181102078,0.17286668037535288,-0.2780889032248354,-0.07755271133512669,-0.0010042077629952026,0.005974521242018447,0.006729814405289103,0.0,0.21573319874860344,-0.35229917578073083,FLIGHT,0,0.4715960830285107,0.4284233172323546,-0.13024683500772047,0.0993603005354451,0.22155630054525385,-0.01370916442403777,-0.4221730168371734,0.08116004756588141,nan,nan,0.050625128192740496,-0.10466314059741373
1.0649999999999935,-0.6331650826933182,-0.37707283786846063,0.16075924983303672,0.17393229474283256,-0.27972566466320875,-0.0801892383316286,-0.000992716933667188,0.005885650417299378,0.006629806486410291,0.0,0.21638569389198692,-0.35508086208253925,FLIGHT,0,0.4720243048579077,0.4280212700234274,-0.13014590160537404,0.1025060668422846,0.2215448158144717,-0.009267650718784805,-0.42208848583875924,0.08787510490628812,nan,nan,0.049876973588906894,-0.1031163946772549
1.0659999999999934,-0.6329906266604072,-0.3773533467462557,0.16067775914999688,0.17497830279299426,-0.2812864140801492,-0.08279024332475862,-0.0009813989133374218,0.005798130651163594,0.00653120700897492,0.0,0.2168805875459422,-0.3579663906117717,FLIGHT,0,0.4724521288503625,0.42762762823827255,-0.1300418211341501,0.10565441215113743,0.22153781994413904,-0.004732166421585879,-0.4219975473023171,0.09397752098481807,nan,nan,0.049139875457051126,-0.1015925070711871
1.0669999999999933,-0.6328155232666618,-0.37763406730242793,0.1605943130040636,0.1752263666543398,-0.28014928278332024,-0.08410031655856874,0.006181808983410216,-0.014559798708033842,-0.0007763963935010773,0.0,0.21722104299990058,-0.5091608796392946,FLIGHT,0,0.47287971092185976,0.42753675902973115,-0.1299345145325825,0.10895722245213542,0.2215374531919315,0.003961683980246396,-0.4219121409759122,0.07690881523999686,nan,nan,0.04841367040103559,0.02341904262816903
1.0679999999999932,-0.6326401728939686,-0.3779136536000834,0.16050955179443285,0.17547474948627576,-0.2790273498544804,-0.08542573244712996,0.006096968801549526,-0.01434217898256931,-0.0007639931857548446,0.0,0.2174623294652257,-0.5099051009952845,FLIGHT,0,0.4733072028882088,0.42744740746604754,-0.1298239088614217,0.11225257703523181,0.22154569485818634,0.012485289498001897,-0.4218436440353285,0.06015779416952126,nan,nan,0.04769819743944393,0.023072948402136976
1.068999999999993,-0.6324645737311816,-0.37819212645291334,0.16042345698696547,0.17572396033079463,-0.2779223639252152,-0.08676745760062611,0.006013246992326105,-0.014127756942302108,-0.0007518570434497385,0.0,0.21765895914718186,-0.5104952717852391,FLIGHT,0,0.47373460621187463,0.42735946342124365,-0.1297100116805583,0.11554026866205873,0.22156237175423033,0.02083279487010059,-0.42179172924962444,0.04374345918160984,nan,nan,0.0469932979698955,0.02273196886910047
1.069999999999993,-0.63228872470491,-0.3784695036416488,0.16033601181310603,0.17597448844762437,-0.2768359846976958,-0.08812640623594183,0.0059306303649360945,-0.01391648751719664,-0.0007399803714656168,0.0,0.21781164940647252,-0.5109345458540581,FLIGHT,0,0.474161922246961,0.42727282029890523,-0.12959283075055458,0.11882010315809693,0.22158730501851798,0.02899870791890461,-0.42175605090891305,0.027683770765848346,nan,nan,0.046298815733887194,0.02239602844246352
1.0709999999999928,-0.6321126242604048,-0.3787458045642645,0.16024719861589853,0.17622680731093543,-0.27576978724270845,-0.08950344117213488,0.005849105894127837,-0.013708326272407917,-0.0007283556735013526,0.0,0.21792129938723043,-0.5112260846172512,FLIGHT,0,0.47458915224221826,0.427187373990437,-0.1294723740193804,0.12209189981338671,0.22162031048558042,0.03697791125437536,-0.4217362458564611,0.011995666097789962,nan,nan,0.04561459678215487,0.022065052652673417
1.0719999999999927,-0.6319362703780121,-0.37902105015009807,0.16015699890148707,0.17648137327944513,-0.2747252594898899,-0.09089937361315627,0.005768660713873762,-0.013503229395349568,-0.000716975561412907,0.0,0.21798876703286285,-0.5113732429650879,FLIGHT,0,0.4750162973438443,0.4271030235009579,-0.1293486496091543,0.12535549097272505,0.2216611990559434,0.04476565255231566,-0.4217319345144015,-0.0033049457147988712,nan,nan,0.04494048944054667,0.021738968130712726
1.0729999999999926,-0.6317596605909078,-0.3792952627715859,0.16006539339080222,0.1767386243537769,-0.273703799994261,-0.09231496300665758,0.005689282111366649,-0.013301153683230902,-0.0007058327639281092,0.0,0.21801487021285848,-0.5113795584474377,FLIGHT,0,0.4754433585988943,0.4270196715391289,-0.12922166580329217,0.12861072163067122,0.2217097770562915,0.05235753477014807,-0.4217427219132585,-0.01820318651100498,nan,nan,0.04427634427640066,0.0214177025918352
1.0739999999999925,-0.6315827920040377,-0.3795684661539066,0.15997236207134943,0.17699897902315895,-0.27270671598005325,-0.0937509169776185,0.00561095752133424,-0.013102056531046801,-0.0006949201347373929,0.0,0.21800038807492783,-0.5112487403322754,FLIGHT,0,0.47587033695926095,0.42693722506971893,-0.12909143103405787,0.13185744903243485,0.2217658465898325,0.05974950633253773,-0.42176819872342697,-0.03268521011401522,nan,nan,0.04362201406541937,0.021101184819542068
1.0749999999999924,-0.6314056613141606,-0.37984068528280596,0.15987788424902538,0.17726283520319833,-0.27173522166205766,-0.09520789133559421,0.005533674520665196,-0.012905895920003855,-0.0006842306599625172,0.0,0.2179460626079063,-0.5109846585616551,FLIGHT,0,0.4762972332861885,0.4268555958278619,-0.12895795387050957,0.13509554228162227,0.22182920587684668,0.06693785131758312,-0.42180794228678203,-0.04673820156206152,nan,nan,0.042977353759033866,0.020789344649795143
1.0759999999999923,-0.6312282648309101,-0.3801119463108833,0.15978193859989356,0.17753056926612562,-0.2707904368439848,-0.09668649015445321,0.005457420823339259,-0.012712630406366643,-0.0006737574650070925,0.0,0.21785260040027252,-0.5105913326288658,FLIGHT,0,0.4767240483552811,0.4267747007941046,-0.1288212430068345,0.13832488195571901,0.2218996495854366,0.07391917967265144,-0.4218615176466321,-0.06035037457113207,nan,nan,0.04234222045225011,0.020482112955463195
1.0769999999999922,-0.6310505984987772,-0.3803822764626135,0.15968450322184263,0.17780253516457475,-0.26987338579260384,-0.09818726592353026,0.005382184275654069,-0.01252221911070837,-0.0006634938207946161,0.0,0.2177206745792859,-0.5100729203998813,FLIGHT,0,0.4771507828619664,0.426694462629492,-0.128681307251064,0.14154535973009164,0.22197696915252071,0.08069041748729965,-0.42192847857426663,-0.07351096726991077,nan,nan,0.041716473351970554,0.020179421630998222
1.077999999999992,-0.6308726579199218,-0.38065170393838155,0.15958555568605798,0.17807906364963308,-0.26898499638570983,-0.0997107197691676,0.005307952851740964,-0.012334621707550671,-0.0006534331494012898,0.0,0.21755092691523809,-0.5094337069022552,FLIGHT,0,0.4775774374273738,0.42661481007008356,-0.12853815551415976,0.1447568780111993,0.22206095309514073,0.08724879734903594,-0.4220083685903933,-0.0862102362497302,nan,nan,0.041099973745783794,0.01988120357733815
1.078999999999992,-0.6306944383777218,-0.38092025781779953,0.15948507308823812,0.17836046158357605,-0.26812609953128264,-0.10125730174565101,0.005234714649361564,-0.012149798415377312,-0.0006435690290923741,0.0,0.21734397007523112,-0.50867809310422,FLIGHT,0,0.47800401260458675,0.4265356782804398,-0.12839179679946222,0.14795934957961487,0.22215138731217748,0.09359184880597901,-0.42210072197980125,-0.09843944897452044,nan,nan,0.04049258497121556,0.01958739268703266
1.0799999999999919,-0.6305155383479715,-0.3811892750236714,0.15938240470802745,0.1794407092499843,-0.2699114855018026,-0.1040823294007221,-0.002116150492241741,0.008261121097839674,0.006570374361864559,0.0,0.2171003900109761,-0.35959836558643915,FLIGHT,0,0.4784303618925786,0.4261636671290714,-0.12824231699054353,0.151000159384981,0.222245999049373,0.09563303316081281,-0.4221937359204145,-0.08762890338046439,nan,nan,0.039894172385434044,-0.10421225877019312
1.0809999999999917,-0.6303355659776286,-0.381460049110143,0.15927692178077799,0.1805026383729942,-0.2716305642589404,-0.10688103060307831,-0.002089359448294275,0.008138054964580076,0.006473591684145755,0.0,0.21676899219490264,-0.36095114799214867,FLIGHT,0,0.47885634376833724,0.42580083721066936,-0.12808979675084553,0.15404020082000722,0.22234265510507345,0.09768015917954861,-0.4222761588309191,-0.07725588124947913,nan,nan,0.039304603335403,-0.10267217612826908
1.0819999999999916,-0.6301545416964677,-0.38173250714280227,0.15916865372156105,0.18154456800552005,-0.2732795493600948,-0.10965266529379261,-0.0020629577167017264,0.008016848456301968,0.006378114777568465,0.0,0.21629966972961487,-0.3624376102848855,FLIGHT,0,0.4792819678930594,0.425448145811694,-0.12793423712170063,0.15707892908360982,0.2224413541205669,0.09971866031032005,-0.42234843204314604,-0.06732796567885352,nan,nan,0.03872374712847586,-0.10115485332834392
1.0829999999999915,-0.6299724863047561,-0.38200657725044207,0.15905762793177816,0.18256489993266173,-0.2748548970730106,-0.11239656761221395,-0.002036937162257837,0.007897471843651636,0.006283932732250198,0.0,0.2156964372982929,-0.36405195093981624,FLIGHT,0,0.4797072448599093,0.4251064996937289,-0.12777563967992872,0.16011581797039487,0.222542080430651,0.10173448945169392,-0.4224110039838192,-0.057851766792010595,nan,nan,0.03815147500342449,-0.09965995401807283
1.0839999999999914,-0.6297894221605865,-0.38228218413925386,0.1589438724420222,0.18356211656229063,-0.276353305262494,-0.11511214482956747,-0.00201128978891497,0.0077798958259947485,0.006191034676191861,0.0,0.2149634200689745,-0.365788346147755,FLIGHT,0,0.48013218614349057,0.42477675508773055,-0.12761400651910304,0.16315036014814363,0.22264480458734578,0.1037141274329642,-0.42246432921165356,-0.04883294182069339,nan,nan,0.03758766010189605,-0.0981871468158353
1.0849999999999913,-0.6296053730977257,-0.38255924933699725,0.15882741583861884,0.1845347839776498,-0.2777717185419196,-0.11779887799131547,-0.001986007745063031,0.007664091533795254,0.006099409759124979,0.0,0.21410505997305693,-0.36764077023683334,FLIGHT,0,0.4805568040485443,0.424459716156466,-0.12744934023016244,0.16618206818603978,0.22274948390170102,0.10564461068583796,-0.422508867463488,-0.04027619317031528,nan,nan,0.03703217744029167,-0.09673610523727616
1.0859999999999912,-0.6294203643405363,-0.3828376914419739,0.15870828718965943,0.18548155474856526,-0.27910733270529403,-0.12045632228819515,-0.0019610833283359407,0.007550030530526899,0.006009047137570749,0.0,0.2131260975095919,-0.3696030131029365,FLIGHT,0,0.4809811116571951,0.4241561336280552,-0.1272816438810284,0.169210475516903,0.22285606301218872,0.10751355674785164,-0.42254508269961255,-0.032185268735647574,nan,nan,0.03648490388206076,-0.09530650762293218
1.086999999999991,-0.6292344224162016,-0.38311742637606666,0.1585865159707954,0.1864011704960067,-0.2803575984381341,-0.12308410716072972,-0.00193650898994558,0.00743768481411369,0.005919935961095792,0.0,0.212031553021498,-0.3716686978623206,FLIGHT,0,0.4814051227749175,0.4238667036017317,-0.1271109209952937,0.17223513733190507,0.22296447447749815,0.10930918756851575,-0.4225734421505273,-0.02456296444010295,nan,nan,0.03594571811040469,-0.09389803706692826
1.087999999999991,-0.6290475750645218,-0.38339836764113466,0.15846213199106,0.18729246420525508,-0.2815202243072304,-0.12568193614337536,-0.0019122773385452396,0.007327026817899219,0.005832065359747052,0.0,0.2108267075028046,-0.37383129867948334,FLIGHT,0,0.48182885187539415,0.42359206652640974,-0.12693717553005093,0.17525563140632963,0.2230746393915248,0.11102035059587302,-0.42259441536733955,-0.017411128966776615,nan,nan,0.03541450060138393,-0.09251038134672734
1.0889999999999909,-0.628859851145517,-0.383680426578032,0.1583351653189733,0.1881543622834544,-0.2825931790311419,-0.12824958645572992,-0.0018883811436261975,0.007218029411146001,0.005745424432644869,0.0,0.2095170829967043,-0.376084158723352,FLIGHT,0,0.4822523140444398,0.4233328063521305,-0.1267604118529303,0.1782715588550312,0.22318646801832567,0.11263653762779602,-0.4226084732779739,-0.010730670644429917,nan,nan,0.03489113359742259,-0.09114323285391857
1.0899999999999908,-0.628671280545105,-0.3839635126275408,0.15820564620917762,0.1889858863578853,-0.28357469303504185,-0.13078690834941217,-0.0018648133384526239,0.007110665899069144,0.005660002237711971,0.0,0.2081084226438067,-0.37842050820545337,FLIGHT,0,0.4826755249231626,0.4230894498539503,-0.12658063471841782,0.1812825448163516,0.2232998604448012,0.11414790141883473,-0.42261608725132843,-0.0045215664468007824,nan,nan,0.03437550108120452,-0.08979628852602814
1.0909999999999906,-0.6284818940791134,-0.38424753359250347,0.1580736050298458,0.18978615481186728,-0.28446325929527533,-0.13329382422029398,-0.0018415670225414814,0.007004910022410122,0.005575787782513085,0.0,0.20660667044028186,-0.38083348245416715,FLIGHT,0,0.48309850065053583,0.4228624661273408,-0.12639784924352607,0.1842882390633647,0.22341470724885792,0.11554527003983285,-0.42261772817146703,0.0012171269410034382,nan,nan,0.03386748874995519,-0.08846924977933807
1.0919999999999905,-0.6282917233958878,-0.38453239590044547,0.15793907219108852,0.19055438405580022,-0.28525763348072003,-0.13577032749673754,-0.0018186354636955584,0.0069007359565583515,0.005492770016178455,0.0,0.2050179507655987,-0.3833161399793435,FLIGHT,0,0.4835212578055497,0.42265226625368135,-0.12621206088289036,0.18728831654144465,0.2235308901808061,0.11682015899381817,-0.42261386552389035,0.006487260039785537,nan,nan,0.033366983990103634,-0.0871618224426976
1.0929999999999904,-0.6281008008777607,-0.3848180048659925,0.15780207807458163,0.19128988953147705,-0.28595683339973477,-0.13821648131535172,-0.0017960120995989368,0.0067981183102299655,0.0054109378223823595,0.0,0.20334854773915884,-0.38586148048242563,FLIGHT,0,0.4839438133491137,0.42245920313395313,-0.12602327540336478,0.1902824778312862,0.2236482828557539,0.11796478109780918,-0.42260496649587315,0.011291575532266,nan,nan,0.03287387585231885,-0.0858737166923129
1.0939999999999903,-0.6279091595416523,-0.3851042649523916,0.15766265296461843,0.19199208644844323,-0.286560137763151,-0.14063241699652984,-0.0017736905389855303,0.006697032123715162,0.00533028001334647,0.0,0.20160488446471095,-0.3884624627678066,FLIGHT,0,0.4843661845658749,0.42228357148828655,-0.12583149885819278,0.19327044953665137,0.22376675145477115,0.11897205414616188,-0.42259149509280014,0.01563369131701137,nan,nan,0.03238805502691512,-0.08460464698750039
1.0949999999999902,-0.6277168329390677,-0.3853910800314578,0.1575208269807804,0.19266049025184018,-0.2870670842753948,-0.1430183323326591,-0.0017516645623923631,0.0065974528667065505,0.005250785324835909,0.0,0.1997935022210943,-0.3911120225119291,FLIGHT,0,0.4847883890061184,0.42212560801857096,-0.12563673756082797,0.19625198459627205,0.22388615543261586,0.11983560637691965,-0.42257391127237076,0.019518081723421007,nan,nan,0.031909413819620806,-0.08335433200738955
